outer_fold,selected_candidate,source_predictor,transformed_column_count,mean_absolute_grouped_shap,mean_signed_grouped_shap,fold_rank
4,XGB04,x_vital_noninvasive_mean_bp_mean,2,0.006718355843270608,-0.0027815727525026777,82
4,XGB04,x_vital_noninvasive_mean_bp_sd,2,0.008682745920122378,-0.0024640162253385836,66
4,XGB04,x_vital_noninvasive_mean_bp_n,2,0.017565283935233038,-0.003748727916714754,38
5,XGB06,x_age_years,1,0.015863728114663307,-0.0020590597116264178,39
5,XGB06,x_sex,3,0.006703482886745023,-0.00033799554125041423,72
5,XGB06,x_bmi,2,0.06029243737691099,-0.005495037240066632,12
5,XGB06,x_unit_type,8,0.02970566854350378,0.0004985694696218651,24
5,XGB06,x_unit_admit_source,16,0.09357375487038389,0.0022815872654617566,4
5,XGB06,x_reference_creatinine,1,0.5084415053335921,-0.28807523530668694,1
5,XGB06,x_stage1_at_landmark,1,0.2970007820708918,-0.11594865231186376,3
5,XGB06,x_lab_creatinine_first,2,0.03305141921291635,-0.00477411219598054,19
5,XGB06,x_lab_creatinine_last,2,0.31194385393879165,-0.20266204187892278,2
5,XGB06,x_lab_creatinine_min,2,0.016604491978938367,-0.010088377905379683,38
5,XGB06,x_lab_creatinine_max,2,0.021809316928919704,-0.012455260415562512,31
5,XGB06,x_lab_creatinine_mean,2,0.013839052785062261,-0.010871208308865694,45
5,XGB06,x_lab_creatinine_n,2,0.0017102324020076664,-1.277484874965602e-06,133
5,XGB06,x_lab_bun_first,2,0.0729014097514465,0.039220725585258034,8
5,XGB06,x_lab_bun_last,2,0.015198557450276295,0.010713848209075026,40
5,XGB06,x_lab_bun_min,2,0.06042063601115606,0.0417642027626836,11
5,XGB06,x_lab_bun_max,2,0.00654448987218428,0.0037305305338152586,73
5,XGB06,x_lab_bun_mean,2,0.0134188788066566,0.00776783813920008,47
5,XGB06,x_lab_bun_n,2,0.0005612690323049819,0.00010406577988235143,150
5,XGB06,x_lab_bicarbonate_first,2,0.005173619078545773,-0.001596327528929941,84
5,XGB06,x_lab_bicarbonate_last,2,0.013413334169783696,-0.005707103678576273,48
5,XGB06,x_lab_bicarbonate_min,2,0.004138127529378279,-0.00032470026988381574,93
5,XGB06,x_lab_bicarbonate_max,2,0.0036923486499222595,-0.0017441135178885268,101
5,XGB06,x_lab_bicarbonate_mean,2,0.008510749658643046,-0.003929189452212856,64
5,XGB06,x_lab_bicarbonate_n,2,0.0018403854310080428,0.0002579377680381618,131
5,XGB06,x_lab_potassium_first,2,0.002111118499351723,1.417283885074515e-05,122
5,XGB06,x_lab_potassium_last,2,0.00344320237777155,-0.0010189025077157196,104
5,XGB06,x_lab_potassium_min,2,0.0023332612365214913,-6.240196349106848e-05,115
5,XGB06,x_lab_potassium_max,2,0.00038927415213613534,5.263606798682607e-06,152
5,XGB06,x_lab_potassium_mean,2,0.0011991091642555125,-0.000254345800519321,141
5,XGB06,x_lab_potassium_n,2,0.00024573067834568815,-8.247798118125933e-05,154
5,XGB06,x_lab_potassium_delta,2,0.027245301677078282,0.002556280640539407,25
5,XGB06,x_lab_sodium_first,2,0.004438821428998004,0.0003424301285797485,90
5,XGB06,x_lab_sodium_last,2,0.0019887498783963636,-0.0005407234146644987,126
5,XGB06,x_lab_sodium_min,2,0.002248104729639127,0.0002507088996880232,118
5,XGB06,x_lab_sodium_max,2,0.0023106224497487725,-0.0005379426399932931,117
5,XGB06,x_lab_sodium_mean,2,0.0020899686562710104,4.666460011120688e-05,124
5,XGB06,x_lab_sodium_n,2,0.0,0.0,157
5,XGB06,x_lab_sodium_delta,2,0.002219314195158301,-6.318744276102237e-05,119
5,XGB06,x_lab_chloride_first,2,0.0005761844376288496,7.330872188134994e-05,149
5,XGB06,x_lab_chloride_last,2,0.005032230988112304,-0.0006388436317079741,87
5,XGB06,x_lab_chloride_min,2,0.005054444711825775,-0.001467435073710158,86
5,XGB06,x_lab_chloride_max,2,0.002346410193163253,-0.00042498112380797776,114
5,XGB06,x_lab_chloride_mean,2,0.00921738734164333,-0.0018225411495359897,62
5,XGB06,x_lab_chloride_n,2,0.002541727893490983,0.00015448154270834456,113
5,XGB06,x_lab_glucose_serum_first,2,0.040347522022993854,-0.003973123161709459,13
5,XGB06,x_lab_glucose_serum_last,2,0.0013791334889841846,-0.00013719758262866654,137
5,XGB06,x_lab_glucose_serum_min,2,0.02066481679929016,-0.0025822285284930126,33
5,XGB06,x_lab_glucose_serum_max,2,0.013176260440781655,-0.0018471494823206914,50
5,XGB06,x_lab_glucose_serum_mean,2,0.008118320304044557,-0.0011420718441688526,65
5,XGB06,x_lab_glucose_serum_n,2,0.0,0.0,157
5,XGB06,x_lab_calcium_first,2,0.0021570096685288795,-0.00044476843200925525,121
5,XGB06,x_lab_calcium_last,2,0.022566016917310815,-0.008858741326369962,29
5,XGB06,x_lab_calcium_min,2,0.004583297413871414,-0.0012049362693148317,89
5,XGB06,x_lab_calcium_max,2,0.005783241648095063,-0.000884680384256386,80
5,XGB06,x_lab_calcium_mean,2,0.006478942400649116,-0.0010805018627184284,75
5,XGB06,x_lab_calcium_n,2,0.002037258305285119,3.084215570569821e-05,125
5,XGB06,x_lab_magnesium_first,2,0.014140247432483601,-0.0007924787996017871,44
5,XGB06,x_lab_magnesium_last,2,0.002324228930256775,-0.0004558005527919197,116
5,XGB06,x_lab_magnesium_min,2,0.023486420568116208,-0.0003412652271377429,27
5,XGB06,x_lab_magnesium_max,2,0.002213598185620709,3.275779309815726e-05,120
5,XGB06,x_lab_magnesium_mean,2,0.009765022231207824,0.0007101747023082504,61
5,XGB06,x_lab_magnesium_n,2,0.00014965374467713536,-2.86148601791702e-05,156
5,XGB06,x_lab_phosphate_first,2,0.0012436432966054236,9.213082991572614e-05,139
5,XGB06,x_lab_phosphate_last,2,0.001637533033206165,-0.0003941188307036909,135
5,XGB06,x_lab_phosphate_min,2,0.00034507875041876713,-0.00010148380229693405,153
5,XGB06,x_lab_phosphate_max,2,0.003389046531780512,-0.0015912120125181298,105
5,XGB06,x_lab_phosphate_mean,2,0.0006584164671192132,-0.0001958714573803107,147
5,XGB06,x_lab_phosphate_n,2,0.0,0.0,157
5,XGB06,x_lab_hgb_first,2,0.0018863814666766937,-0.00033719524798446677,128
5,XGB06,x_lab_hgb_last,2,0.0030813662834529433,-0.0003165339580895995,109
5,XGB06,x_lab_hgb_min,2,0.0018057831686123034,-0.0005689244194913664,132
5,XGB06,x_lab_hgb_max,2,0.006197204335187325,0.001143659318086408,76
5,XGB06,x_lab_hgb_mean,2,0.013301802149704016,-0.003109159534506781,49
5,XGB06,x_lab_hgb_n,2,0.002110283671568455,-0.0004908407251961941,123
5,XGB06,x_lab_hct_first,2,0.001852974007400018,0.00031365780956806125,130
5,XGB06,x_lab_hct_last,2,0.003059087212330071,-0.00043429480167291306,110
5,XGB06,x_lab_hct_min,2,0.008106935628580053,-0.002857907098443842,66
5,XGB06,x_lab_hct_max,2,0.007896899494964967,0.0022409012476491824,68
5,XGB06,x_lab_hct_mean,2,0.005350235330286232,-0.0014027446666891247,83
5,XGB06,x_lab_hct_n,2,0.003811391931937829,-0.001006884917015076,98
5,XGB06,x_lab_platelets_first,2,0.0038217796182040387,-0.0003892420935920808,97
5,XGB06,x_lab_platelets_last,2,0.007966306617905393,-0.0007731633372480543,67
5,XGB06,x_lab_platelets_min,2,0.0376786879334353,-0.004243537408600289,15
5,XGB06,x_lab_platelets_max,2,0.00394008074201125,-4.811676809080802e-05,96
5,XGB06,x_lab_platelets_mean,2,0.004229195120661481,-0.00020900316790620666,92
5,XGB06,x_lab_platelets_n,2,0.0011296696420275342,-0.00027308696409904275,143
5,XGB06,x_lab_wbc_first,2,0.017607549239840023,-0.001401815243343009,36
5,XGB06,x_lab_wbc_last,2,0.007067654639668894,-0.0015163654158649386,70
5,XGB06,x_lab_wbc_min,2,0.010354963789352719,-0.0020060658635609936,58
5,XGB06,x_lab_wbc_max,2,0.01474634875325209,-0.001565294213477034,41
5,XGB06,x_lab_wbc_mean,2,0.0059202175279247015,-0.0007739760990177817,78
5,XGB06,x_lab_wbc_n,2,0.0001720350377078166,-3.940578802501603e-05,155
5,XGB06,x_lab_albumin_first,2,0.0006677834242734913,-8.591305739492277e-05,146
5,XGB06,x_lab_albumin_last,2,0.0015316295145914346,-0.0003615321661353255,136
5,XGB06,x_lab_albumin_min,2,0.005146982396420503,-0.0007963499701038764,85
5,XGB06,x_lab_albumin_max,2,0.0011955469915384531,-0.00020091154610495457,142
5,XGB06,x_lab_albumin_mean,2,0.001881739965030073,-0.00018089856216986874,129
5,XGB06,x_lab_albumin_n,2,0.00040337813962432623,0.00021704630912008265,151
5,XGB06,x_lab_bilirubin_total_first,2,0.001206880715506786,-0.0002758440631319261,140
5,XGB06,x_lab_bilirubin_total_last,2,0.0034532679373202434,-0.0009109583035196428,103
5,XGB06,x_lab_bilirubin_total_min,2,0.0037937314951919194,-0.0006631451922335553,99
5,XGB06,x_lab_bilirubin_total_max,2,0.014651258828939421,-0.0031426740660489205,42
5,XGB06,x_lab_bilirubin_total_mean,2,0.0035860445251497115,-0.0008829171700138361,102
5,XGB06,x_lab_bilirubin_total_n,2,0.0008444598757683125,-0.0002545711944801853,144
5,XGB06,x_lab_inr_first,2,0.012414245522301293,-0.001324511080760294,52
5,XGB06,x_lab_inr_last,2,0.0130350170437185,-0.0029696086070006115,51
5,XGB06,x_lab_inr_min,2,0.0048310646697962345,-0.0011493362459908051,88
5,XGB06,x_lab_inr_max,2,0.02027888993955661,-0.004031293881216586,34
5,XGB06,x_lab_inr_mean,2,0.02139574165081686,-0.00360906659006566,32
5,XGB06,x_lab_inr_n,2,0.02184231251237237,-0.002699262086776309,30
5,XGB06,x_lab_anion_gap_first,2,0.001646201525450376,-0.00036167377177828485,134
5,XGB06,x_lab_anion_gap_last,2,0.06611720097251356,-0.02852298198451783,10
5,XGB06,x_lab_anion_gap_min,2,0.013690929436154194,-0.00635606824894759,46
5,XGB06,x_lab_anion_gap_max,2,0.005980820109905301,-0.0028985250684364773,77
5,XGB06,x_lab_anion_gap_mean,2,0.010972340997044605,-0.005534765806279409,55
5,XGB06,x_lab_anion_gap_n,2,0.0008361866712295646,9.126564913904144e-05,145
5,XGB06,x_vital_heart_rate_first,2,0.0039841039013516835,0.0014843085159679406,95
5,XGB06,x_vital_heart_rate_last,2,0.0719529474660151,-0.019047232981921396,9
5,XGB06,x_vital_heart_rate_min,2,0.002807504971039437,-0.0005303326062377523,112
5,XGB06,x_vital_heart_rate_max,2,0.016671215431690006,-0.0023175541308674994,37
5,XGB06,x_vital_heart_rate_mean,2,0.019751881008670515,-0.004875923161067291,35
5,XGB06,x_vital_heart_rate_sd,2,0.031509689327189526,-0.004457546484420106,21
5,XGB06,x_vital_heart_rate_n,2,0.0028524070348455066,-0.00030437550324470135,111
5,XGB06,x_vital_sao2_first,2,0.011371020542252499,-0.0017621742592630121,54
5,XGB06,x_vital_sao2_last,2,0.01056011232890077,-0.0016538434975681214,57
5,XGB06,x_vital_sao2_min,2,0.005693860459529036,-0.0005934819062414428,81
5,XGB06,x_vital_sao2_max,2,0.0006206158999551,6.688848292772171e-05,148
5,XGB06,x_vital_sao2_mean,2,0.03398868862305384,-0.006661724505258654,17
5,XGB06,x_vital_sao2_sd,2,0.09197813746727508,-0.01609748054457092,5
5,XGB06,x_vital_sao2_n,2,0.001260017138098132,0.00018717422933724954,138
5,XGB06,x_vital_respiratory_rate_first,2,0.005534245125277885,-0.0003120580260726769,82
5,XGB06,x_vital_respiratory_rate_last,2,0.03342504707582855,-0.007808945851843247,18
5,XGB06,x_vital_respiratory_rate_min,2,0.03185521191136327,-0.0042782356535700445,20
5,XGB06,x_vital_respiratory_rate_max,2,0.003718640750628567,0.0002253948276183851,100
5,XGB06,x_vital_respiratory_rate_mean,2,0.08059902353177964,-0.017108517788334308,6
5,XGB06,x_vital_respiratory_rate_sd,2,0.022947447596950325,-0.002460429511951181,28
5,XGB06,x_vital_respiratory_rate_n,2,0.006716920245262304,-0.00022310130325914294,71
5,XGB06,x_vital_noninvasive_systolic_bp_first,2,0.009947237052734209,0.0006014059973357446,60
5,XGB06,x_vital_noninvasive_systolic_bp_last,2,0.07349332625427132,-0.007546117626016874,7
5,XGB06,x_vital_noninvasive_systolic_bp_min,2,0.026989866044825048,-0.000967089130159698,26
5,XGB06,x_vital_noninvasive_systolic_bp_max,2,0.014631296196640817,-0.0034430870382867102,43
5,XGB06,x_vital_noninvasive_systolic_bp_mean,2,0.004349819624827006,-0.0008320502753800047,91
5,XGB06,x_vital_noninvasive_systolic_bp_sd,2,0.038126922087073786,-0.008466242141394834,14
5,XGB06,x_vital_noninvasive_systolic_bp_n,2,0.010917592890238068,-0.0010454688959880905,56
5,XGB06,x_vital_noninvasive_diastolic_bp_first,2,0.03415801619771245,0.0028396415680749768,16
5,XGB06,x_vital_noninvasive_diastolic_bp_last,2,0.0019558845847413536,-0.00037674562261532697,127
5,XGB06,x_vital_noninvasive_diastolic_bp_min,2,0.003230381544151879,0.0004162125446418567,107
5,XGB06,x_vital_noninvasive_diastolic_bp_max,2,0.0031835044451460964,8.766805238725043e-06,108
5,XGB06,x_vital_noninvasive_diastolic_bp_mean,2,0.007534461123908091,-0.00016976979853201832,69
5,XGB06,x_vital_noninvasive_diastolic_bp_sd,2,0.009976358916295188,0.0013991519869738364,59
5,XGB06,x_vital_noninvasive_diastolic_bp_n,2,0.003333865872180724,-0.0007854167920877376,106
5,XGB06,x_vital_noninvasive_mean_bp_first,2,0.01185188779786097,0.0004006505764505584,53
5,XGB06,x_vital_noninvasive_mean_bp_last,2,0.005823296926488167,-0.00091233762437381,79
5,XGB06,x_vital_noninvasive_mean_bp_min,2,0.00853602894332191,-0.0010604124428058221,63
5,XGB06,x_vital_noninvasive_mean_bp_max,2,0.006506460116058352,-0.000884314070168631,74
5,XGB06,x_vital_noninvasive_mean_bp_mean,2,0.004044694356818742,-0.00018942307156611518,94
5,XGB06,x_vital_noninvasive_mean_bp_sd,2,0.03132375768313215,-0.00105787071586586,22
5,XGB06,x_vital_noninvasive_mean_bp_n,2,0.03058752682785124,-0.008309596451834794,23
